ind,ci,salary_ci
55,高代,9366.9133538774
55,高压,3562.3684727766
55,高工,10761.5006745
55,高效,3571.5513935818
55,高端,7470.2502293055
55,高级,10313.1334397084
55,高级专员,9194.1691058608
55,高级顾问,10182.7798915
55,高通量,6417.356566
55,鲁东,5408.4500138328
55,麻醉,8824.4505080347
55,麻醉师,3222.537
55,麻醉科,11546.037
55,黑吉,7523.3919829654
55,默沙东,3560.909830074
56,ン,4479.505788
56,の,17952.145743
56,a,7674.2162437903
56,ac,5071.0929730328
56,account,10117.2017214012
56,administrator,2994.600128424
56,agent,7049.801784111
56,and,6329.4232952016
56,ap,7883.6831863602
56,ar,7654.2498246642
56,assistant,3673.141455712
56,associate,9737.072768984
56,auditor,21409.935753591
56,b,8085.6171758744
56,bd,6492.1049786713
56,c,5646.224566
56,cad,4762.726570611
56,cbd,6235.225680222
56,ceo,12666.1736055156
56,consultant,9347.1246361947
56,coo,12139.7718393113
56,coordinator,7166.345014611
56,crm,5103.9472667818
56,edm,5577.3026745
56,ehs,7264.9374102776
56,engineer,3778.1322710532
56,erp,5135.88075375
56,executive,15822.3819799208
56,g,3741.384792222
56,helpdesk,3654.0645965532
56,hr,6777.3073649615
56,hse,6956.3305231134
56,internship,6632.681571747
56,it,7590.3905871404
56,java,4296.537
56,ka,7476.718126074
56,lead,10266.7701614336
56,leader,10899.0180641814
56,manager,17019.1914378917
56,marketing,3481.960896111
56,n,4505.5354201608
56,officer,11001.3996303688
56,onsite,3494.4021782213
56,op,4705.6652119696
56,pa,6089.7017214012
56,php,4759.4558094
56,pm,6099.869458611
56,qaqc,5291.75454624
56,qc,6118.7627463321
56,quality,3606.028570611
56,r,5403.945384222
56,rd,5577.3026745
56,rearcher,5518.530201498
56,research,5055.0508168426
56,researcher,4333.1118700303
56,rpo,6198.0155522649
56,sa,3014.3920643688
56,sales,6950.7140138328
56,sem,6659.1150609163
56,senior,13242.6770623131
56,seo,4639.7189431563
56,sourcing,2977.9864295532
56,specialist,5217.9096303688
56,sr,10131.0923445555
56,supervisor,8909.380783
56,team,10871.2147483444
56,teamleader,11278.383849
56,vip,3910.4989883961
56,一手,5084.1444404674
56,一星,10910.5335251018
56,一级,5305.0082441412
56,一线,3913.4884926642
56,一组,3913.262018136
56,一般,4728.0645965532
56,一部,8427.9998470547
56,三副,11659.041401037
56,三幅,3579.4102853055
56,三管,11766.5856745
56,三级,9096.0016030196
56,三部,9041.556712148
56,下属,6651.3026745
56,不,6172.155565074
56,不动产,5768.5457533279
56,专,6457.478343074
56,专业,5324.1029245458
56,专利,7359.6890043894
56,专员,4028.196345124
56,专家,8198.8537850966
56,专案,5959.0184889344
56,专管员,3289.8108908668
56,专职,7426.6208848283
56,世博,3318.4996208022
56,世博会,4539.4712347224
56,世纪,5162.7045172016
56,业务,5528.5336809018
56,业务主管,6190.6518640639
56,业务人员,3302.0771287376
56,业务员,3986.5245685777
56,业务流程,4085.5921931064
56,业务管理,6196.3832140494
56,业务经理,6291.0075250277
56,业务部,7016.1931456812
56,业务部门,3778.1322710532
56,业绩,4503.3026745
56,东区,12372.48
56,个人,4878.6144760436
56,个贷,4085.5921931064
56,中,3857.0125171178
56,中介,4927.4985116127
56,中台,3913.4884926642
56,中国,10655.1058100904
56,中国移动,2478.792
56,中层,6377.3388462492
56,中心,3614.9937002748
56,中心店,12610.692396111
56,中控,2461.169567424
56,中文,4110.0177284334
56,中级,5872.9655571488
56,中英文,4934.8302710532
56,中间方,4993.3502763384
56,中高级,3913.4884926642
56,临床,4942.2220643688
56,临时,3266.6090530792
56,主任,5804.9451325895
56,主办,6271.5387674652
56,主审,11044.4132202591
56,主持,6760.1736303688
56,主持人,4482.427607148
56,主管,7108.6396071059
56,主编,8939.1048805332
56,之一,2546.458833
56,乘务,3776.047782074
56,书画,4251.5615120035
56,买卖,5826.448151834
56,买卖双方,4993.3502763384
56,了,3222.537
56,事业,14045.7463070406
56,事业单位,3619.4525490518
56,事业部,9236.2746821019
56,事务,5344.3083159591
56,事务员,4934.8302710532
56,事务所,10120.355343074
56,事务部,7164.7831625213
56,事物,2518.527907848
56,二副,16661.678
56,二手房,5056.3633796958
56,二手房屋,2670.5265075
56,二手车,4444.7334532899
56,二级,6138.1436410265
56,二部,7915.4277573782
56,互惠,4248.8313087561
56,互联网,6307.8472165269
56,交易,4927.4688935566
56,交易员,3856.1205925168
56,交流,8324.037
56,交通,2805.882729111
56,产业,6235.225680222
56,产品,7207.2219518748
56,产品包装,7998.3998672082
56,产品开发,16301.63974848
56,产品设计,3481.960896111
56,产品销售,4503.3026745
56,产权,7023.4775371782
56,人事,4042.5838428009
56,人事主管,5209.9076253946
56,人事代理,4740.0759897784
56,人事工作,3913.4884926642
56,人事行政,4561.9337203274
56,人事部,3959.6417258433
56,人力,3950.7718666212
56,人力資源,2805.882729111
56,人力资源,4275.6045215322
56,人力资源部,4841.2615270373
56,人员,4416.8756372925
56,人才,5175.2571229733
56,人才中介,5185.037103293
56,人资,5791.3825178213
56,从事,6469.6133209114
56,仓库,3863.6827061493
56,仓管,2685.358
56,仓管员,3346.6046745
56,代办,3656.2624571235
56,代征,3741.384792222
56,代理,5548.6365533686
56,代理人,8673.7476977649
56,代理员,4533.8440754772
56,代表,4874.9880148265
56,代表处,10758.5838841266
56,代驾,2738.215896111
56,价值,9197.801784111
56,企业,4638.5467823255
56,企划,5982.5982881595
56,企宣,3470.672349
56,伊利,4085.5921931064
56,优化,4464.3926509529
56,优秀,3239.8003441665
56,会务,5238.3631270544
56,会员,3078.3035668688
56,会展,3951.2827853055
56,会籍,5049.3007982766
56,会计,3723.9056818851
56,会计人员,3097.1038473688
56,会计代理,3606.028570611
56,会计员,2911.888345424
56,会计工作,3778.1322710532
56,会计师,7264.5645852148
56,会计部,3638.3588458757
56,会议,3076.5121417745
56,传输,4934.8302710532
56,估价,3524.7744274315
56,估价师,7235.0512852741
56,估算,9363.8263416444
56,住房,5577.3026745
56,体验,5744.8558784856
56,供应商,4610.5911396
56,供应链,3654.0645965532
56,促销,3363.2216539238
56,促销员,2436.253246249
56,俄语,4091.5787073081
56,保安,2838.1865563332
56,保安员,1927.739006424
56,保安队,4609.2461840657
56,保护,4788.3769949696
56,保洁,2838.4530363993
56,保险,3600.8829000358
56,保险代理,6429.3816139162
56,保障,3869.8283948298
56,信,8964.987849
56,信件,3064.0239401892
56,信函,2977.9864295532
56,信审,4555.960896111
56,信息,3963.0059123681
56,信息员,2477.5949895813
56,信息安全,7482.146124222
56,信息技术,6265.4947901108
56,信息管理,2738.215896111
56,信息系统,3146.5765695906
56,信息部,4279.3143073446
56,信用,8622.2463773744
56,信用卡,3888.2398980444
56,信贷,5124.1014267604
56,信贷员,2772.6134786653
56,信贷管理,5267.3223022358
56,修理工,3881.316787611
56,做账,3856.1205925168
56,健康,6610.0705762151
56,储备,5136.0989757205
56,催收,4095.5072152486
56,先后,11411.4345332172
56,党办,4296.537
56,党务,6568.6046745
56,全国,9284.89526175
56,全球,13302.3161745
56,全职,3359.0442683712
56,全能,4767.7524623887
56,全面,6226.658018136
56,公交,4194.198047074
56,公估,5427.957746485
56,公共关系,6876.0645965532
56,公关,6500.9713274209
56,公务员,3661.8288803295
56,公寓,4728.881340111
56,公积金,4115.6231408636
56,关员,9532.1406924984
56,关系,4399.7718030287
56,典当,4066.787459148
56,兼任,4200.8856389849
56,兼售,6940.766349
56,兼管,6296.4673959012
56,兼职,3406.8573450099
56,兼顾,3572.0769787193
56,内保,3606.028570611
56,内刊,8323.043014611
56,内勤,3293.4635820356
56,内勤人员,2632.496343636
56,内审,7824.8933086512
56,内控,6140.7629404407
56,内网,4555.960896111
56,内部,9171.5418942906
56,写作,5506.3788889848
56,写字楼,5745.4974584301
56,写手,1673.0235
56,出,3008.565591
56,出口,3654.0645965532
56,出国,3977.9743465943
56,出纳,3690.7412378906
56,出纳员,3476.7501240876
56,分区,4043.5724470049
56,分店,5263.2281297463
56,分支机构,11094.6943436834
56,分析,5123.0470101269
56,分析员,5553.9500900087
56,分析师,7167.6587366885
56,分行,7271.9390198013
56,分部,4850.3933412747
56,分配,3142.2150693688
56,分销,4936.7939855852
56,列车,8194.2560439688
56,创业,5567.5429983251
56,创始人,8729.066568222
56,创意,6228.6879518077
56,初中,7950.881340111
56,初审,3845.8103818587
56,初级,6355.1217010802
56,别墅,4808.6468798636
56,制作,4658.9688972712
56,制冷,2848.2960965532
56,制图,4184.377570611
56,制版,4085.5921931064
56,前厅,3271.638938574
56,前台,3121.5935068946
56,前期,5199.7440742486
56,前端,4555.960896111
56,副,9393.2871904409
56,副总,10484.2983858503
56,副总经理,13643.6107660581
56,副总裁,13817.9863585283
56,副所长,15983.5829513055
56,副理,4111.486264074
56,副经理,8603.4885805592
56,副部长,11732.6707349406
56,办,4919.818222
56,办事员,3626.1756349328
56,办事处,9932.1550077626
56,办公,3981.2549208321
56,办公室,4546.247802134
56,办理,3232.4525504428
56,办证,3554.9867694657
56,加,4122.4280319432
56,加拿大,6884.4500993529
56,加盟,5784.068349
56,加盟店,5447.2293179544
56,动画设计,5230.4516244428
56,助教,4029.7942928806
56,助理,4003.9939610827
56,劳务,4399.4171517525
56,劳动,5104.6778866426
56,勘查,5987.8239306008
56,勤,3481.960896111
56,化妆师,2813.0945468544
56,化学,4627.370349
56,化工,4792.380783
56,北区,12079.78261532
56,北欧,6802.537
56,区,5480.2994878398
56,区域,9252.1718244527
56,区域经理,10981.7074543594
56,医师,3064.0239401892
56,医生,3199.5734097928
56,医疗,4747.4398980444
56,医药,10245.9086140812
56,医药行业,5494.6046745
56,华东,7658.1045207492
56,华中,4503.3026745
56,华为,3538.3504598055
56,协助,3289.8108908668
56,协理,4482.427607148
56,协税,2602.8596745
56,协管员,3248.974405179
56,协调,4018.011679583
56,协调员,4605.8034625746
56,单,4482.427607148
56,单位,1740.690333
56,单及,3913.4884926642
56,单员,3011.0626510152
56,单店,4728.881340111
56,单证,2982.368047074
56,单证员,2579.3478416213
56,卖场,5901.1083595704
56,印刷,4085.5921931064
56,厂,3470.2821857922
56,厂房,4099.7768445555
56,历任,16633.0059293848
56,厨师,7148.9353147332
56,叉车,3449.0913151844
56,及店,6099.869458611
56,发展,5718.4315281794
56,发票,3620.458833
56,受理,2867.2752238446
56,口译,7236.2124653289
56,口译员,8386.5718070406
56,口语翻译,6808.8664428024
56,可口可乐,2977.9864295532
56,号,3084.837609498
56,号线,1826.727843636
56,司机,4464.4681942026
56,合伙,3654.0645965532
56,合伙人,12540.5183920112
56,合作,6370.0097813232
56,合作伙伴,3827.2245075
56,合作部,5802.0645965532
56,合同,3946.4897783219
56,合规,8439.277914138
56,同事,3222.537
56,同时,3481.960896111
56,后,4968.1560704109
56,后勤,3278.0002558709
56,后勤人员,3257.080923888
56,后勤保障,2042.455687272
56,后台,2728.3892147766
56,后期,5808.1326379699
56,后期制作,3701.6958158964
56,后续,3199.5734097928
56,后道,3606.028570611
56,员工,4362.3033428842
56,呼叫,3247.2506505759
56,咨询,5480.9651747682
56,咨询中心,11478.8388462492
56,咨询员,4138.2156978089
56,咨询师,7267.3738233885
56,咨询服务,3606.028570611
56,咨询部,10662.1739425152
56,品牌,7514.9804542642
56,品管,3945.63851175
56,品质,4931.3362281605
56,售前,5150.5024002939
56,售后,5114.4247100438
56,售后服务,4410.4197317291
56,售房,3064.0239401892
56,售楼员,3970.8563928116
56,售票员,2805.2413865946
56,商业,5637.1760006578
56,商业地产,7312.4783894374
56,商业部,8712.4600817488
56,商保,5784.068349
56,商务,4375.7051428335
56,商务代表,4131.1046236046
56,商务部,5139.7693959012
56,商户,3395.486264074
56,商旅,5160.4089366642
56,商标,4103.1514945056
56,商标代理,6455.6374614023
56,商科,5563.512783
56,商铺,7088.3546791217
56,四星,13178.2485
56,回访,3117.716750148
56,团购,4569.7422587356
56,团队,7446.7462290103
56,固定资产,6464.6972808116
56,国内,9221.3983855266
56,国家,4503.3026745
56,国际,6641.9991802052
56,国际事务,7738.9759710972
56,图书,3651.147311148
56,图书资料,4169.9914996631
56,土地,8411.5915187452
56,土建,5385.093042079
56,土建工程,4390.1800582063
56,在线,3992.6317853055
56,在职,3913.4884926642
56,地产,4790.33686863
56,地区,5722.5410376444
56,地质,5987.8239306008
56,地铁,3497.7265113559
56,场,5314.3520046184
56,场馆,3970.8563928116
56,坐席,3568.0127463321
56,城,6522.0460615122
56,城市,4807.1402463321
56,培训,5016.7913882235
56,培训中心,5784.068349
56,培训师,4434.9155789004
56,培训部,3759.7585316376
56,基本上,3222.537
56,境外,6904.7208264876
56,处,7346.789902611
56,处理,3580.6347382952
56,复核,5203.0715223374
56,外,3606.028570611
56,外企,5354.5357136008
56,外勤,3249.1290897432
56,外勤人员,2632.496343636
56,外包,5345.8864053773
56,外呼,2756.564018136
56,外国人,17385.9870243688
56,外帐,3346.6046745
56,外教,3172.782262746
56,外文,9666.537
56,外派,4889.1024627361
56,外籍,6516.3846304493
56,外联,5116.2208405622
56,外联部,3014.3920643688
56,外语,4519.0147178213
56,外账,3346.6046745
56,外贸,5012.1664064598
56,外链,2756.564018136
56,多媒体,5230.4516244428
56,多职,3913.4884926642
56,大众,2602.8596745
56,大使,3101.1507396224
56,大区,7411.5354606894
56,大型,3778.1322710532
56,大堂,3281.8333531956
56,大学,9734.9539652756
56,好,3222.537
56,娱乐,3346.6046745
56,婚恋,4555.960896111
56,婚礼,3507.5667569595
56,媒介,5529.4442282644
56,嫂,6089.7017214012
56,学习,3778.1322710532
56,学校,3913.4884926642
56,孵化,4728.0645965532
56,安保,2510.0175728313
56,安全,5474.721331846
56,安全员,3718.125826498
56,安居,4930.224566
56,安检,2608.765388922
56,安检员,2763.1161725866
56,安置,4324.647321816
56,安装,8009.4333269386
56,完稿,3998.0901215864
56,官,11429.714566
56,定,3811.8096559332
56,定损,4337.1165077059
56,宝马,4852.949014611
56,实习,2781.8201065702
56,实习生,2425.2907333202
56,实施,5389.928635687
56,実,24036.18444
56,审,3292.0075000821
56,审批,4253.5068055821
56,审查,5170.0146225555
56,审查员,3470.672349
56,审校,5160.4089366642
56,审核,4093.7026517785
56,审核员,5709.4375533104
56,审计,7185.943301249
56,审计员,9602.767948848
56,审计工作,2910.3195965532
56,审计师,13054.4820408669
56,审计部,8142.3245316347
56,客户,4848.4186435714
56,客户关系,3934.5196863464
56,客户服务,4302.4880049256
56,客户经理,6585.911042273
56,客户资料,2546.458833
56,客户部,3059.5032863688
56,客房,4728.0645965532
56,客服,3894.6523766759
56,客服部,4878.6037215036
56,宣传,4474.9093195541
56,宣传员,3037.099444
56,家庭,4332.041830074
56,家庭教师,6326.7126225555
56,家政,3911.7595951433
56,家教,3634.5468090553
56,对外,3624.4023100266
56,对外汉语,6734.0006745
56,对账,2632.496343636
56,寻访,3452.5601787651
56,导游,5281.9714783004
56,导览,3741.384792222
56,导购,3603.9066699608
56,导购员,2899.6943372001
56,寿险,6734.0006745
56,小学教师,2738.215896111
56,小组,5423.5370699534
56,就业,6648.6919306008
56,就业指导,3932.557475823
56,展会,3858.759565074
56,展览,7112.5289426721
56,岗,3999.7173378569
56,岗位,4425.6610650372
56,工业,4677.4040437118
56,工人,8170.5035676504
56,工会,3847.7773826284
56,工作,5024.5857103904
56,工作人员,3945.4451313706
56,工商,3294.1354228571
56,工商代理,2506.295826498
56,工商部,3059.5032863688
56,工商银行,3187.2779635714
56,工料,6202.3764480555
56,工程,6693.4077550931
56,工程师,5634.3981064823
56,工程造价,7518.537
56,工程部,2756.564018136
56,工资,4818.1302564888
56,工资福利,3913.4884926642
56,巴黎,14971.4132214012
56,市,5193.411311148
56,市场,4971.8313591746
56,市场开发部,5646.224566
56,市场总监,10373.0248566185
56,市场推广,4484.7043469313
56,市场策划,6047.7116808767
56,市场营销,5589.5255248575
56,市场调研,3986.4320928178
56,市场部,7094.8483287167
56,市政,11546.037
56,布置,3778.1322710532
56,帐,4852.949014611
56,带,1735.047
56,带训师,7256.567458611
56,常务,8999.2517838688
56,干事,3519.553938574
56,干部,4127.2423560634
56,平台,3654.0645965532
56,平面,4520.9662917911
56,平面设计,3751.3029397618
56,幼教,7079.7555207492
56,广告,3825.2804162354
56,广告创意,4513.9071287376
56,广告投放,3845.8103818587
56,广告设计,4627.370349
56,库房,3987.4940376444
56,库管,4021.248783
56,应届,2560.4514900203
56,应收,5385.3628709236
56,应用,5677.6230416213
56,店,8652.5765111135
56,店东,9975.987012222
56,店务,3927.0464096602
56,店员,2749.7732752905
56,店秘,2551.407048498
56,店铺,6522.0460615122
56,店长,6809.4042798101
56,店面,5043.9577545967
56,建立,5160.4089366642
56,建筑师,3667.032306537
56,建设,10107.248783
56,建设银行,3741.384792222
56,开发,5996.5852490856
56,开发部,5241.0465835821
56,开店,5015.7017214012
56,开拓,6940.766349
56,开票,3778.1322710532
56,异地,5152.6836355266
56,引导,2540.8361745
56,引导员,3189.0626716693
56,录入,3864.2499850205
56,录入员,2897.7019506079
56,征信,5494.6046745
56,律师,8635.4599837513
56,律师助理,7077.7878290977
56,微博,3606.028570611
56,微软,7738.9759710972
56,德国,12367.4676796888
56,德语,4772.3653349096
56,志愿者,2910.3195965532
56,快递,4269.554933456
56,总,5589.840149361
56,总代理,3606.028570611
56,总务,4403.1262553091
56,总助,5802.0645965532
56,总审,11512.4379231246
56,总工,8729.066568222
56,总工程师,11552.833005111
56,总帐,5837.9463513169
56,总机,3026.4368125336
56,总监,11698.1078349128
56,总经办,5228.0390492762
56,总经理,8617.7991536137
56,总编,7654.2498246642
56,总裁,8929.4028445425
56,总负责人,5735.2032293055
56,总账会计,5130.670011766
56,总部,9531.146950611
56,情报信息,4496.6398021303
56,成本,9112.672695074
56,成本会计,3984.4935120634
56,我家,9340.9271049716
56,战略,7482.146124222
56,房,5642.7288756444
56,房产,4700.9187691923
56,房地,3606.028570611
56,房地产,5037.1178272678
56,房屋,4272.3281725722
56,房屋中介,3778.1322710532
56,房屋买卖,7192.9064678863
56,房管,4214.2140749211
56,所长,8920.0269636174
56,手机,2738.215896111
56,打,2602.8596745
56,打字,2985.2664653328
56,执业,9695.4969464058
56,执法,3741.384792222
56,执行,5248.12817215
56,执行官,12666.1736055156
56,扫描,2170.7205404544
56,技术,8011.1426674243
56,技术主管,8123.801784111
56,技术人员,3883.172578524
56,技术员,3895.6121941792
56,技术开发,3625.662005
56,技术支持,4838.1578671475
56,技术移民,6009.647014611
56,技术部,6230.1252262293
56,技能,24036.18444
56,投标,4446.7776303688
56,投诉,3798.0369243324
56,投资,5674.2155201498
56,投资人,6296.4673959012
56,护士,3346.6046745
56,护理,3985.136340111
56,护理人员,3346.6046745
56,报关,3380.2416199334
56,报关员,3629.1357986913
56,报检员,3346.6046745
56,报税,3951.2827853055
56,抵押,2608.7845083688
56,担任,4783.2176820504
56,担保,4971.7576279904
56,担当,5114.9577306655
56,拆迁,4348.0985432016
56,拍卖,3955.205302611
56,拍卖师,6508.1803300007
56,拓展,6014.0498614053
56,招募,4213.1459236844
56,招商,5972.5584725607
56,招投标,5626.2260722592
56,招标,4911.5838110467
56,招生,3898.6717836809
56,招聘,4067.6508393158
56,招聘会,3352.2489480555
56,择业,3346.6046745
56,指导,6334.5710165738
56,指导员,3346.6046745
56,按揭,4714.4662091066
56,损员,4311.3191204114
56,授权,3778.1322710532
56,授薪,16516.4165025555
56,排版,3742.4717803003
56,接,3741.384792222
56,接待,3183.2611492414
56,控制,8954.3725718993
56,推动,3913.4884926642
56,推广,4096.3742262329
56,推广员,3142.2150693688
56,推广部,5769.132858574
56,推荐,3205.3143073446
56,搜索引擎,4420.6046745
56,搬运工,3594.2286198735
56,摄像,3470.672349
56,摄像师,4972.6712444657
56,摄影师,5436.102195074
56,撰稿,4114.4652330634
56,操作,6983.6584036291
56,操作员,3446.3398095204
56,操作工,2602.1849427633
56,操盘手,6072.9536745
56,支持,5997.4078820739
56,支撑,3615.656264074
56,收入,4988.305236222
56,收费员,2977.9864295532
56,收银,2800.1315447088
56,收银员,2738.9897660407
56,收集,4988.305236222
56,政委,3654.0645965532
56,政府,9463.276416148
56,政策,4529.8041240634
56,救援,5577.3026745
56,教务,4581.3007537738
56,教员,5115.1713284428
56,教学,4913.7665585047
56,教官,3606.028570611
56,教师,4539.4040658007
56,教授,3064.0239401892
56,教练,4627.370349
56,教育,7013.7463792696
56,数据,3871.9087708925
56,数据分析,4606.1910792067
56,数据处理,2854.530005
56,数据库,3478.198047074
56,数据录入,2140.7529165
56,数据管理,3606.028570611
56,整理,2819.2985074487
56,文书,4599.7406824825
56,文件,5108.2368876513
56,文件翻译,4694.458833
56,文化,4421.6948936996
56,文员,3112.7447695839
56,文案,5168.1932154737
56,文档,5447.2293179544
56,文秘,3850.238055307
56,文签,4455.4496555866
56,文职,3286.8165745144
56,新加坡,7667.9317136008
56,新西兰,6091.5282710532
56,方向,4808.1046895005
56,方面,4037.7430073055
56,旅游,4611.8634820215
56,旗舰店,6144.988199148
56,日,5160.4089366642
56,日文,4934.8302710532
56,日本,5042.2871087467
56,日语,5943.1248252615
56,日语翻译,5073.4478299733
56,早,4934.8302710532
56,早教,3470.672349
56,星,5543.486264074
56,星探,6224.380783
56,普工,2583.9358099573
56,普通,2957.0310557214
56,暑假,2602.8596745
56,暑期,2805.882729111
56,暖通,2848.2960965532
56,服,3741.384792222
56,服务,4866.8327352451
56,服务中心,5951.6158883326
56,服务台,3606.028570611
56,服务员,3078.4969106961
56,服务部,5546.5383282211
56,服装,6259.7239994428
56,服装道具,2756.564018136
56,期货,6072.9536745
56,期间,3765.8831114428
56,本科,6651.3026745
56,机会,3222.537
56,机修工,3881.316787611
56,机构,10740.358
56,机械,7919.3118180774
56,机电,10988.9201745
56,机票,3650.2078275371
56,杂志,5275.1256175122
56,权证,5368.7781650647
56,材料,4023.4155355246
56,架构,12559.3046140812
56,架构师,10960.9759710972
56,柜员,2910.3195965532
56,查勘,4458.0485544107
56,标书,3606.028570611
56,标准化,9604.8026745
56,校园,3593.8410446651
56,校对,3835.2124696847
56,校长,6374.766560074
56,核保,4745.5327819265
56,核保岗,3741.384792222
56,核算,5660.5816317584
56,核算员,3651.147311148
56,案,7950.881340111
56,案件,3064.0239401892
56,案场,7141.1597021327
56,档案,3560.4930499579
56,档案室,3606.028570611
56,档案管理,3910.1812755817
56,检测,4779.2105908771
56,检验员,3280.7249147204
56,楼盘,6447.2026401501
56,模块,6940.766349
56,模特,5174.4184245
56,欧洲,7803.0863960966
56,毕业,2602.8596745
56,水手,4296.537
56,求职,3478.198047074
56,汽车,5436.9940774742
56,沟通,4203.4718000657
56,法人,11985.5510052006
56,法人代表,16733.984088591
56,法务,5669.1122906772
56,法务部,5444.7731946748
56,法国,4704.0465835821
56,法律,11182.438071564
56,法律顾问,8244.4300656841
56,法语,5256.460567667
56,注册,6559.0861111528
56,注册主任,4018.960896111
56,泰语,5838.2108376444
56,活动,5137.2182908505
56,洽谈,4375.9922488757
56,派,2738.215896111
56,派遣,4601.0329298717
56,流程,4789.7072641742
56,测绘,3027.479269074
56,测评,5775.6531804262
56,测试,4189.0768652556
56,测量,2982.368047074
56,测量师,7691.486264074
56,海外,5497.7930267039
56,海运,6081.5127154325
56,消防,3822.3382462222
56,涉及,3913.4884926642
56,涉外,5136.4071214937
56,清,9532.1406924984
56,清洁,5508.380783
56,清算,4226.2220643688
56,渠道,4972.0585195846
56,澳新,9751.8630677662
56,澳洲,6497.4560507007
56,点,3560.2132475879
56,热线,3163.7409209892
56,爱,9340.9271049716
56,爱尔兰,3470.672349
56,片区,3606.028570611
56,版权,2670.5265075
56,物业,4558.214785539
56,物业管理,3243.920836921
56,物料,3383.0401460339
56,物流,3822.9661912362
56,特助,14459.0141745
56,独立,6351.7722655224
56,猎头,5172.8873113352
56,猎聘,3759.5576745
56,环境,5813.6313808568
56,现场,6291.6486277344
56,现金,2546.458833
56,班,7482.146124222
56,班长,3588.5645314772
56,理,5768.458833
56,理财,4257.6466439162
56,理货员,2818.1318887214
56,理赔,4721.1025382115
56,瓷杂部,6009.647014611
56,生产,4655.6164867712
56,生活,12252.731879394
56,用工,5784.068349
56,申报,6755.7184181233
56,申请,5013.7482748208
56,电信,3940.7977129484
56,电子,6487.9201372939
56,电子商务,4273.0738080966
56,电工,4107.4593431115
56,电梯,4580.6824029101
56,电气,6501.4065207492
56,电气工程师,9001.434935074
56,电脑,3417.6354613867
56,电脑操作,2998.0820301953
56,电话,3828.2542363834
56,电销,4028.04733725
56,留学,5426.1571966213
56,留学生,8311.5461848746
56,留学签证,3346.6046745
56,登记,3378.0593503032
56,百度,3827.2245075
56,百货,6703.6692960149
56,监察,3654.0645965532
56,监控,3194.3863029264
56,监理,5938.881295599
56,监理员,4359.6918293201
56,监督,3002.125826498
56,监管,3185.164306537
56,盘点,3606.028570611
56,監理,24036.18444
56,督导,3393.5459430839
56,督导组,4966.9949262888
56,知识产权,4315.2825706215
56,短期,3481.960896111
56,研修,5494.6046745
56,研发,6525.0384170625
56,研究,6728.7903407908
56,研究员,5076.3608429994
56,研究部,11222.969566
56,硬件,3525.6532495745
56,礼仪,3204.7755526477
56,礼仪模特,2899.656264074
56,社会保险,3199.5734097928
56,社会化,3222.537
56,社保,3741.2987099965
56,社区,2926.7420886178
56,社工,5370.537
56,票务,3975.3007982766
56,福利,4473.6173598748
56,私人,7201.3233678444
56,种类,7528.2580600266
56,科技,4565.33651175
56,科研,4332.041830074
56,科长,10042.7546143164
56,秘书,3546.2854440158
56,秘书长,7757.353967537
56,租凭,4728.0645965532
56,租售,4968.5279432706
56,租赁,4936.8450246531
56,移动,4695.0484598055
56,移民,6766.7976610497
56,移民部,10706.130069111
56,稅務員,3470.672349
56,程序员,3976.4048313124
56,税,3778.1322710532
56,税务,4843.3857605883
56,税务代理,4306.8949245
56,税务师,7828.2521939787
56,税审,6664.4019098676
56,稽查,5361.5500468743
56,稽核,2632.496343636
56,空调,4380.8469188828
56,空运,6399.0166678461
56,窗口,2563.6732863688
56,站,3490.7685
56,竞价,5015.7017214012
56,笔译,4277.3898607352
56,第一,8040.6571069278
56,策划,5930.7866587286
56,策划人员,4278.1287450767
56,策划师,5374.4138681869
56,策划部,11853.8258806261
56,签约,5014.133285227
56,签证,4378.6250607122
56,管,4197.5689740988
56,管家,5754.44167196
56,管理,5234.182069157
56,管理中心,11195.8409395812
56,管理人员,4406.1053118584
56,管理员,3344.0159814611
56,管理处,7166.8420073055
56,管理者,3654.0645965532
56,管理部,6041.6653613913
56,类,4737.0916770313
56,精英,4376.082838687
56,系统,6416.5158985384
56,系统管理员,3585.8947771813
56,红娘,5993.2959109358
56,级,7669.4564314344
56,级别,8243.0601443441
56,级店,8241.9554342128
56,线上,4728.881340111
56,组,7940.7525706765
56,组员,3142.2150693688
56,组团,11739.1611992082
56,组成员,5802.0645965532
56,组组长,6186.0790612282
56,组织,4953.4568340888
56,组长,5626.958878977
56,经,4852.949014611
56,经办,2982.368047074
56,经历,7283.3838074098
56,经济,4638.1855498748
56,经理,8229.6105046272
56,经理人,4802.1366888116
56,经理助理,3702.4381639076
56,经理级,6876.881340111
56,经管,4085.5921931064
56,经纪,4410.6698429018
56,经纪人,4778.976696089
56,经营,4728.0645965532
56,经营部,3385.2601419126
56,经记,2891.920239747
56,经销商,4642.4259942397
56,结算,5711.0940117749
56,绘图员,2756.564018136
56,给排水,2848.2960965532
56,统筹,4170.1660244334
56,统计,3971.0161989591
56,统计员,3434.5355170362
56,绩效,11918.986192518
56,绩效考核,4554.5386486761
56,维修,7124.9176642331
56,维修部,6235.225680222
56,维护,4482.800338576
56,维护员,3951.7589717314
56,综合,4975.4126218478
56,综合部,4793.0350008507
56,编制,4988.305236222
56,编辑,4240.3744791629
56,网店,3606.028570611
56,网才,1697.460222
